_id,user_community,tweet_community,ecommerce_community,blog_community,label
5d648e717d7dbe4bc484bc0f,0,0,29,-2,-1
5d648e717d7dbe4bc484bc1c,11,0,137,5,-1
5d648e717d7dbe4bc484bc48,28,-2,-1,-2,-1
5d648e717d7dbe4bc484bcec,0,-2,-1,-2,-1
5d648e727d7dbe4bc484be72,0,-2,-1,-2,-1
5d648e727d7dbe4bc484be76,0,-2,-1,-2,-1
5d648e727d7dbe4bc484be90,13,-2,-1,-2,-1
5d648e727d7dbe4bc484be8f,0,-2,-1,-2,-1
5d648e727d7dbe4bc484beed,0,-2,-1,-2,-1
5d648e727d7dbe4bc484beee,0,0,145,-2,-1
5d648e737d7dbe4bc484c3f2,0,-2,-1,-2,-1
5d648e747d7dbe4bc484c497,0,-2,-1,-2,-1
5d648e747d7dbe4bc484c4d1,0,-2,-1,-2,-1
5d648e747d7dbe4bc484c518,0,0,170,-2,-1
5d648e747d7dbe4bc484c572,0,0,-1,-2,-1
5d648e747d7dbe4bc484c5be,0,-2,-1,-2,-1
5d648e747d7dbe4bc484c6d8,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c6fe,0,-2,122,-1,-1
5d648e757d7dbe4bc484c721,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c8fd,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c91c,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c91d,11,-1,130,-2,-1
5d648e757d7dbe4bc484c935,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c94c,0,-2,-1,-2,-1
5d648e757d7dbe4bc484c94d,0,-2,-1,-2,-1
5d648e767d7dbe4bc484c979,0,-2,-1,-2,-1
5d648e767d7dbe4bc484c994,4,-2,-1,-2,-1
5d648e767d7dbe4bc484c99d,0,21,-1,-2,-1
5d648e767d7dbe4bc484cb14,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cb88,0,0,-1,-2,-1
5d648e777d7dbe4bc484cbaf,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cc93,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cc96,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cc9e,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cd0f,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cd1a,0,-2,-1,-2,-1
5d648e777d7dbe4bc484cd98,25,-2,-1,-2,-1
5d648e787d7dbe4bc484cead,0,-2,-1,-2,-1
5d648e787d7dbe4bc484cec2,0,-2,-1,-2,-1
5d648e787d7dbe4bc484cec5,33,-2,-1,-2,-1
5d648e787d7dbe4bc484cf30,0,-2,-1,-2,-1
5d648e787d7dbe4bc484cf2b,0,26,60,9,-1
5d648e797d7dbe4bc484d17a,21,-2,-1,-2,-1
5d648e797d7dbe4bc484d194,0,-2,-1,-2,-1
5d648e797d7dbe4bc484d185,0,-2,-1,-2,-1
5d648e797d7dbe4bc484d1ae,0,-2,-1,-2,-1
5d648e797d7dbe4bc484d1af,28,-2,-1,-2,-1
5d648e797d7dbe4bc484d1b0,0,-2,-1,-2,-1
5d648e797d7dbe4bc484d1bb,6,-1,17,-2,-1
5d648e797d7dbe4bc484d213,0,-2,-1,-2,-1
5d648e797d7dbe4bc484d22e,0,-2,-1,-2,-1
5d648e7a7d7dbe4bc484d4e1,0,-2,-1,-2,-1
5d648e7a7d7dbe4bc484d4f8,0,-2,-1,-2,-1
5d648e7a7d7dbe4bc484d50f,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d56d,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d59c,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d5b7,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d5b9,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d5f7,10,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d648,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d64b,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d658,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d66b,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d680,0,0,40,-2,-1
5d648e7b7d7dbe4bc484d701,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d71c,0,-2,-1,-2,-1
5d648e7b7d7dbe4bc484d766,13,-2,-1,-2,-1
5d648e7c7d7dbe4bc484d823,1,0,-1,-1,-1
5d648e7c7d7dbe4bc484d830,3,-2,-1,-2,-1
5d648e7c7d7dbe4bc484d835,0,-2,-1,-2,-1
5d648e7c7d7dbe4bc484d8df,0,-2,-1,-2,-1
5d648e7d7d7dbe4bc484d9df,0,-2,-1,-2,-1
5d648e7d7d7dbe4bc484db30,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dba1,0,-2,-1,-2,-1
5d648e7d7d7dbe4bc484db75,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484db98,11,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dbd6,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dcba,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dd1c,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dd83,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dd82,0,-2,-1,-2,-1
5d648e7e7d7dbe4bc484dda9,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484ddb9,0,-1,163,5,-1
5d648e7f7d7dbe4bc484ddb8,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484deaf,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484debc,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484dff1,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484e010,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484e0af,0,-2,-1,-2,-1
5d648e7f7d7dbe4bc484e0b0,25,-1,65,-1,-1
5d648e807d7dbe4bc484e0d2,0,-2,-1,-2,-1
5d648e807d7dbe4bc484e108,5,-2,-1,-2,-1
5d648e807d7dbe4bc484e118,0,0,77,-2,-1
5d648e807d7dbe4bc484e15c,0,-2,83,31,-1
5d648e807d7dbe4bc484e161,0,-2,-1,-2,-1
5d648e807d7dbe4bc484e162,0,-2,-1,-2,-1
5d648e807d7dbe4bc484e193,0,-2,-1,-2,-1
5d648e807d7dbe4bc484e274,0,-2,-1,-2,-1
5d648e807d7dbe4bc484e278,0,-2,-1,-2,-1
5d648e817d7dbe4bc484e2be,0,-2,-1,-2,-1
5d648e817d7dbe4bc484e312,0,-2,-1,-2,-1
5d648e817d7dbe4bc484e33c,0,-2,-1,-2,-1
5d648e817d7dbe4bc484e348,0,-2,-1,-2,-1
5d648e817d7dbe4bc484e366,3,-2,-1,-2,-1
5d648e817d7dbe4bc484e514,0,-2,-1,-2,-1
5d648e827d7dbe4bc484e521,0,-2,-1,-2,-1
5d648e827d7dbe4bc484e588,0,-2,-1,-2,-1
5d648e827d7dbe4bc484e628,0,-2,-1,-2,-1
5d648e827d7dbe4bc484e689,0,-2,-1,-2,-1
5d648e837d7dbe4bc484e8fc,0,-2,-1,-2,-1
5d648e837d7dbe4bc484e90c,0,-2,-1,-2,-1
5d648e837d7dbe4bc484ea54,0,-2,-1,-2,-1
5d648e847d7dbe4bc484eb06,3,-2,-1,-2,-1
5d648e847d7dbe4bc484eb16,0,0,-1,-2,-1
5d648e847d7dbe4bc484eb60,0,-2,-1,-2,-1
5d648e857d7dbe4bc484ee7a,0,-2,-1,-2,-1
5d648e857d7dbe4bc484ee86,11,-1,154,13,-1
5d648e857d7dbe4bc484efb4,0,-2,-1,-2,-1
5d648e857d7dbe4bc484f02b,0,-2,86,-1,-1
5d648e867d7dbe4bc484f0ac,31,-2,23,-1,-1
5d648e867d7dbe4bc484f124,28,-2,-1,-2,-1
5d648e867d7dbe4bc484f3b6,0,-2,-1,-2,-1
5d648e867d7dbe4bc484f3b3,0,-1,-1,-2,-1
5d648e867d7dbe4bc484f3e6,0,10,-1,-2,-1
5d648e877d7dbe4bc484f4be,0,-2,-1,-2,-1
5d648e887d7dbe4bc484f707,0,-2,-1,-2,-1
5d648e887d7dbe4bc484f71e,0,-2,-1,-2,-1
5d648e887d7dbe4bc484f806,3,-1,-1,-2,-1
5d648e887d7dbe4bc484f80f,0,0,110,-2,-1
5d648e887d7dbe4bc484f818,0,-2,-1,-2,-1
5d648e897d7dbe4bc484f9e6,0,-2,-1,-2,-1
5d648e897d7dbe4bc484f9f6,0,-2,-1,-2,-1
5d648e897d7dbe4bc484f9f9,0,-2,-1,-2,-1
5d648e897d7dbe4bc484f9fb,10,-2,-1,-2,-1
5d648e897d7dbe4bc484fa40,0,-2,-1,-2,-1
5d648e897d7dbe4bc484fa78,0,-2,-1,-2,-1
5d648e897d7dbe4bc484fa7d,0,-2,-1,-2,-1
5d648e897d7dbe4bc484fa7e,0,-2,-1,-2,-1
5d648e897d7dbe4bc484faa0,0,-2,-1,-2,-1
5d648e897d7dbe4bc484faac,0,-2,-1,-2,-1
5d648e8a7d7dbe4bc484fbab,2,-2,-1,-2,-1
5d648e8a7d7dbe4bc484fbcf,0,-2,-1,-2,-1
5d648e8a7d7dbe4bc484fc2a,0,-2,-1,-2,-1
5d648e8a7d7dbe4bc484fc25,0,-2,-1,-2,-1
5d648e8a7d7dbe4bc484fd6d,0,-2,-1,-2,-1
5d648e8b7d7dbe4bc484fe4f,6,-1,-1,-2,-1
5d648e8b7d7dbe4bc484fffc,10,-2,-1,-2,-1
5d648e8b7d7dbe4bc485006a,0,-2,-1,-2,-1
5d648e8d7d7dbe4bc48508e5,0,-2,-1,-2,-1
5d648e8d7d7dbe4bc48509e8,0,-2,-1,-2,-1
5d648e8d7d7dbe4bc48509f6,0,-2,-1,-2,-1
5d648e8d7d7dbe4bc48509fe,0,-2,-1,-2,-1
5d648e8d7d7dbe4bc4850a24,38,-1,133,10,-1
5d648e8d7d7dbe4bc4850a4f,0,-2,-1,-2,-1
5d648e8e7d7dbe4bc4850b57,0,0,108,-1,-1
5d648e8e7d7dbe4bc4850bf2,4,0,-1,-2,-1
5d648e8f7d7dbe4bc4850dfa,0,-2,-1,-2,-1
5d648e8f7d7dbe4bc4850e6b,12,-2,-1,-2,-1
5d648e8f7d7dbe4bc4850ee0,10,-1,96,-2,-1
5d648e8f7d7dbe4bc4850ede,0,-2,-1,-2,-1
5d648e8f7d7dbe4bc4850faf,18,-2,-1,-2,-1
5d648e8f7d7dbe4bc485102d,13,-2,-1,-2,-1
5d648e8f7d7dbe4bc485102e,0,-2,-1,4,-1
5d648e907d7dbe4bc48511e8,11,-2,-1,-2,-1
5d648e907d7dbe4bc485136c,11,-2,-1,5,-1
5d648e907d7dbe4bc48513b1,8,-2,-1,-2,-1
5d648e917d7dbe4bc48514ae,7,-2,-1,-2,-1
5d648e917d7dbe4bc4851568,13,-1,20,-2,-1
5d648e917d7dbe4bc4851595,4,-2,-1,-2,-1
5d648e917d7dbe4bc4851632,4,-2,-1,-2,-1
5d648e927d7dbe4bc485168e,4,-2,-1,-2,-1
5d648e927d7dbe4bc4851742,4,-2,-1,-2,-1
5d648e927d7dbe4bc485173d,4,-2,-1,-2,-1
5d648e927d7dbe4bc485176d,5,-2,-1,-2,-1
5d648e937d7dbe4bc485186e,0,-2,-1,-2,-1
5d648e937d7dbe4bc48518e4,11,-2,-1,-2,-1
5d648e937d7dbe4bc4851924,33,-2,-1,-2,-1
5d648e937d7dbe4bc4851960,27,-2,-1,-2,-1
5d648e937d7dbe4bc48519b1,105,-2,-1,-2,-1
5d648e937d7dbe4bc48519d3,20,-2,190,1,-1
5d648e947d7dbe4bc4851ac8,11,-1,124,-2,-1
5d648e947d7dbe4bc4851b84,11,-1,23,-2,-1
5d648e947d7dbe4bc4851cd9,11,-1,143,-1,-1
5d648e957d7dbe4bc4851dd7,31,0,148,-2,-1
5d648e977d7dbe4bc48528ae,4,-2,-1,-2,-1
5d648e977d7dbe4bc485295d,0,-2,-1,-1,-1
5d648e977d7dbe4bc48529a5,31,-2,-1,-2,-1
5d648e977d7dbe4bc48529b0,31,-2,-1,-2,-1
5d648e977d7dbe4bc48529df,11,-2,-1,-2,-1
5d648e977d7dbe4bc48529e9,31,-2,-1,-2,-1
5d648e987d7dbe4bc4852a7e,0,-2,-1,-2,-1
5d648e987d7dbe4bc4852a88,10,0,-1,-2,-1
5d648e987d7dbe4bc4852a8e,16,-2,-1,-2,-1
5d648e987d7dbe4bc4852c0c,16,-2,-1,-2,-1
5d648e987d7dbe4bc4852c0a,0,-2,-1,-2,-1
5d648e997d7dbe4bc4852c9c,4,0,61,-1,-1
5d648e997d7dbe4bc4852cb1,12,-2,-1,-2,-1
5d648e997d7dbe4bc4852caf,26,-2,-1,-2,-1
5d648e997d7dbe4bc4852de1,12,-2,-1,-2,-1
5d648e997d7dbe4bc4852de3,33,-2,-1,-2,-1
5d648e997d7dbe4bc4852de0,4,-2,-1,-2,-1
5d648e9a7d7dbe4bc48530c1,4,-2,-1,-2,-1
5d648e9a7d7dbe4bc48530da,4,-2,-1,-2,-1
5d648e9a7d7dbe4bc48530c0,23,-2,-1,-2,-1
5d648e9a7d7dbe4bc48531af,31,-1,-1,-2,-1
5d648e9a7d7dbe4bc48531b1,4,0,99,-2,-1
5d648e9a7d7dbe4bc48532be,26,-2,130,-1,-1
5d648e9a7d7dbe4bc48532ce,31,0,-1,-2,-1
5d648e9b7d7dbe4bc485350b,30,-2,-1,-2,-1
5d648e9b7d7dbe4bc48535a0,11,-1,184,-2,-1
5d648e9d7d7dbe4bc4853d08,11,-2,-1,-2,-1
5d648e9d7d7dbe4bc4853d16,11,-2,-1,-2,-1
5d648e9d7d7dbe4bc4853d2f,11,0,145,-2,-1
5d648e9d7d7dbe4bc4853d3d,11,-2,-1,-2,-1
5d648e9d7d7dbe4bc4853d4d,11,-1,150,-2,-1
5d648e9d7d7dbe4bc4853d73,11,-2,-1,-2,-1
5d648e9d7d7dbe4bc4853de7,11,-1,139,-2,-1
5d648e9e7d7dbe4bc4853f7f,11,-1,-1,-2,-1
5d648e9e7d7dbe4bc4853f84,11,-2,-1,-2,-1
5d648e9e7d7dbe4bc4853f93,11,-2,-1,-2,-1
5d648e9e7d7dbe4bc48540bd,11,-2,-1,-2,-1
5d648e9e7d7dbe4bc48540c1,0,-2,-1,-2,-1
5d648e9f7d7dbe4bc485414d,20,-2,-1,-2,-1
5d648e9f7d7dbe4bc485415e,11,-2,-1,-2,-1
5d648e9f7d7dbe4bc48541fb,11,-2,-1,-2,-1
5d648e9f7d7dbe4bc48541ff,11,-2,-1,-2,-1
5d648e9f7d7dbe4bc48542fb,11,-2,-1,-2,-1
5d648ea07d7dbe4bc4854403,20,-2,-1,-2,-1
5d648ea07d7dbe4bc4854476,11,-2,-1,-2,-1
5d648ea07d7dbe4bc485448e,20,0,-1,-2,-1
5d648ea07d7dbe4bc48544b1,20,-2,70,-1,-1
5d648ea07d7dbe4bc48544f3,11,0,94,-2,-1
5d648ea07d7dbe4bc485457b,20,-1,78,-2,-1
5d648ea07d7dbe4bc4854586,20,-2,-1,-2,-1
5d648ea07d7dbe4bc4854587,20,-2,-1,-2,-1
5d648ea17d7dbe4bc4854680,8,0,152,-2,-1
5d648ea17d7dbe4bc4854697,20,-2,-1,-1,-1
5d648ea17d7dbe4bc4854775,20,-2,-1,-2,-1
5d648ea17d7dbe4bc48547fb,20,66,153,1,-1
5d648ea27d7dbe4bc4854842,29,15,-1,-2,-1
5d648ea27d7dbe4bc4854848,20,-2,-1,-2,-1
5d648ea27d7dbe4bc4854871,20,-2,-1,-2,-1
5d648ea27d7dbe4bc4854904,20,-2,-1,-2,-1
5d648ea27d7dbe4bc4854954,20,-2,-1,-2,-1
5d648ea27d7dbe4bc485496e,20,-2,-1,-2,-1
5d648ea27d7dbe4bc4854970,11,-2,-1,-2,-1
5d648ea37d7dbe4bc4854a5d,20,-2,-1,-2,-1
5d648ea37d7dbe4bc4854aba,30,-2,-1,-2,-1
5d648ea37d7dbe4bc4854ad3,20,-2,-1,-2,-1
5d648ea37d7dbe4bc4854b59,33,-2,-1,-2,-1
5d648ea37d7dbe4bc4854b90,20,-2,-1,-2,-1
5d648ea37d7dbe4bc4854ba5,20,-2,-1,-2,-1
5d648ea47d7dbe4bc4854c6c,20,-2,-1,-2,-1
5d648ea47d7dbe4bc4854c6f,20,-2,-1,-2,-1
5d648ea47d7dbe4bc4854c77,28,56,-1,-2,-1
5d648ea47d7dbe4bc4854ca8,20,58,-1,-2,-1
5d648ea47d7dbe4bc4854cce,20,0,6,-2,-1
5d648ea47d7dbe4bc4854cd6,4,-2,-1,-2,-1
5d648ea47d7dbe4bc4854d78,9,64,-1,-2,-1
5d648ea47d7dbe4bc4854d8a,4,-2,-1,-2,-1
5d648ea47d7dbe4bc4854d8e,4,-2,-1,-2,-1
5d648ea47d7dbe4bc4854d98,31,-2,-1,-2,-1
5d648ea47d7dbe4bc4854e11,20,-2,-1,-2,-1
5d648ea47d7dbe4bc4854e14,29,-1,-1,5,-1
5d648ea57d7dbe4bc4854e44,28,0,64,47,-1
5d648ea57d7dbe4bc4854ed4,0,-2,-1,-2,-1
5d648ea57d7dbe4bc4854ed6,4,-2,-1,-2,-1
5d648ea57d7dbe4bc4854f94,0,-2,-1,-2,-1
5d648ea57d7dbe4bc4855094,4,0,179,-2,-1
5d648ea57d7dbe4bc485509a,25,0,-1,-2,-1
5d648ea57d7dbe4bc48550a0,6,-2,-1,-2,-1
5d648ea67d7dbe4bc4855298,0,-2,-1,-2,-1
5d648ea67d7dbe4bc48552e6,18,-2,4,-1,-1
5d648ea67d7dbe4bc48552f8,20,-2,-1,-2,-1
5d648ea67d7dbe4bc48553bb,4,-2,-1,-2,-1
5d648ea77d7dbe4bc4855485,20,-2,-1,-2,-1
5d648ea87d7dbe4bc4855862,4,19,64,-2,-1
5d648ea87d7dbe4bc4855951,4,22,-1,-2,-1
5d648ea87d7dbe4bc48559f8,4,-2,131,-1,-1
5d648ea87d7dbe4bc4855a49,20,-2,-1,-2,-1
5d648ea87d7dbe4bc4855a48,20,-2,-1,-2,-1
5d648ea97d7dbe4bc4855aa6,0,-2,-1,-2,-1
5d648ea97d7dbe4bc4855c8d,0,-2,-1,-2,-1
5d648ea97d7dbe4bc4855c8f,6,-1,74,60,-1
5d648ea97d7dbe4bc4855cd9,4,0,-1,5,-1
5d648eaa7d7dbe4bc4855e60,0,-1,53,5,-1
5d648eaa7d7dbe4bc4855eec,0,-2,-1,-2,-1
5d648eaa7d7dbe4bc4855f21,0,-2,-1,-2,-1
5d648eaa7d7dbe4bc4855fbe,0,-2,-1,-2,-1
5d648eab7d7dbe4bc4856080,19,-1,109,5,-1
5d648eab7d7dbe4bc485609e,11,-2,-1,-2,-1
5d648eab7d7dbe4bc48560a6,11,-1,-1,-2,-1
5d648eab7d7dbe4bc48560af,9,-2,-1,-2,-1
5d648eab7d7dbe4bc48560d2,0,-2,-1,-2,-1
5d648eab7d7dbe4bc4856196,4,-2,-1,-2,-1
5d648eab7d7dbe4bc4856190,31,-2,-1,-2,-1
5d648eab7d7dbe4bc4856226,27,-2,-1,46,-1
5d648eac7d7dbe4bc48562a9,27,-2,-1,-2,-1
5d648eac7d7dbe4bc4856348,13,-2,-1,-2,-1
5d648ead7d7dbe4bc485642d,6,-2,-1,-2,-1
5d648ead7d7dbe4bc485642f,31,-2,-1,-2,-1
5d648ead7d7dbe4bc48564c4,10,-2,-1,-2,-1
5d648ead7d7dbe4bc4856581,38,-2,-1,-2,-1
5d648ead7d7dbe4bc4856592,10,-2,-1,-2,-1
5d648ead7d7dbe4bc48565ca,10,-2,-1,-2,-1
5d648ead7d7dbe4bc48565eb,10,-2,-1,-2,-1
5d648ead7d7dbe4bc4856625,10,-2,-1,-2,-1
5d648eae7d7dbe4bc4856634,27,-2,-1,-2,-1
5d648eae7d7dbe4bc485663d,10,-2,-1,-2,-1
5d648eae7d7dbe4bc4856640,10,-2,-1,-2,-1
5d648eae7d7dbe4bc4856647,10,-2,-1,-2,-1
5d648eae7d7dbe4bc48566b0,10,-2,66,5,-1
5d648eae7d7dbe4bc48566e1,10,-2,-1,-2,-1
5d648eae7d7dbe4bc4856705,10,-2,-1,-2,-1
5d648eae7d7dbe4bc485670c,10,-2,-1,-2,-1
5d648eae7d7dbe4bc485670f,10,-2,-1,-2,-1
5d648eae7d7dbe4bc4856741,10,-2,-1,-2,-1
5d648eae7d7dbe4bc485676f,10,-2,-1,-2,-1
5d648eaf7d7dbe4bc4856795,10,-2,-1,-2,-1
5d648eaf7d7dbe4bc48567cd,27,-2,-1,-2,-1
5d648eb07d7dbe4bc4856a26,0,-2,35,5,-1
5d648eb07d7dbe4bc4856aa0,27,-2,-1,-2,-1
5d648eb07d7dbe4bc4856ab6,27,-2,-1,-2,-1
5d648eb07d7dbe4bc4856ab9,10,-2,-1,-2,-1
5d648eb07d7dbe4bc4856ac9,11,-2,-1,-2,-1
5d648eb07d7dbe4bc4856b72,0,-2,-1,-2,-1
5d648eb07d7dbe4bc4856b9c,11,-2,-1,-2,-1
5d648eb07d7dbe4bc4856bc9,7,16,-1,-2,-1
5d648eb07d7dbe4bc4856be2,27,-2,-1,-2,-1
5d648eb07d7dbe4bc4856bfb,0,-2,-1,-2,-1
5d648eb17d7dbe4bc4856e83,39,-2,-1,-2,-1
5d648eb17d7dbe4bc4856e88,11,-2,81,-1,-1
5d648eb17d7dbe4bc4856f12,0,-2,-1,-2,-1
5d648eb27d7dbe4bc4856f7e,10,-2,-1,-2,-1
5d648eb27d7dbe4bc4856f7f,20,-2,181,1,-1
5d648eb27d7dbe4bc4856fb6,20,-2,-1,-2,-1
5d648eb27d7dbe4bc4857101,39,-2,-1,-2,-1
5d648eb27d7dbe4bc4857145,4,-2,-1,-2,-1
5d648eb27d7dbe4bc485714b,0,-1,168,-2,-1
5d648eb27d7dbe4bc4857161,0,-2,-1,24,-1
5d648eb27d7dbe4bc48571ab,29,-2,-1,-2,-1
5d648eb27d7dbe4bc48571b8,0,-2,-1,-2,-1
5d648eb37d7dbe4bc48571ea,0,-2,-1,-2,-1
5d648eb37d7dbe4bc4857202,0,0,79,-1,-1
5d648eb37d7dbe4bc4857294,11,-2,-1,-2,-1
5d648eb37d7dbe4bc4857299,0,-2,1,29,-1
5d648eb37d7dbe4bc48572bb,0,0,100,-2,-1
5d648eb37d7dbe4bc48572db,0,-1,166,-2,-1
5d648eb37d7dbe4bc485732c,0,-2,-1,-2,-1
5d648eb37d7dbe4bc4857340,0,0,-1,-2,-1
5d648eb37d7dbe4bc485734b,0,-2,-1,-2,-1
5d648eb37d7dbe4bc4857366,21,-2,-1,-2,-1
5d648eb37d7dbe4bc485737f,12,-2,-1,-2,-1
5d648eb37d7dbe4bc4857375,11,0,38,-2,-1
5d648eb47d7dbe4bc4857472,13,-2,-1,-2,-1
5d648eb47d7dbe4bc4857497,11,-1,152,-2,-1
5d648eb47d7dbe4bc48574a2,0,-2,-1,-2,-1
5d648eb47d7dbe4bc48574c2,0,-2,-1,-2,-1
5d648eb47d7dbe4bc48574c6,0,-1,60,13,-1
5d648eb47d7dbe4bc48575e4,11,-2,-1,-2,-1
5d648eb47d7dbe4bc48576fa,0,-2,-1,-2,-1
5d648eb57d7dbe4bc4857792,11,-2,-1,-2,-1
5d648eb57d7dbe4bc48577ff,11,-2,-1,-2,-1
5d648eb57d7dbe4bc4857835,11,-2,-1,-2,-1
5d648eb67d7dbe4bc4857ac7,0,47,-1,-2,-1
5d648eb67d7dbe4bc4857afa,0,-2,-1,-2,-1
5d648eb67d7dbe4bc4857bf1,0,-1,-1,-2,-1
5d648eb67d7dbe4bc4857c0d,11,-2,-1,-2,-1
5d648eb67d7dbe4bc4857c54,0,0,153,5,-1
5d648eb67d7dbe4bc4857c74,11,-2,-1,-2,-1
5d648eb87d7dbe4bc485845b,11,0,63,5,-1
5d648eb87d7dbe4bc4858568,4,-2,-1,-2,-1
5d648eb87d7dbe4bc4858614,0,-1,179,-2,-1
5d648eb87d7dbe4bc4858620,11,-2,-1,-2,-1
5d648eb97d7dbe4bc4858795,16,-2,-1,17,-1
5d648eb97d7dbe4bc485899e,19,-2,-1,-2,-1
5d648eb97d7dbe4bc48589a3,12,-2,-1,-2,-1
5d648eba7d7dbe4bc4858b3e,11,-2,-1,-2,-1
5d648ebb7d7dbe4bc4858d1c,0,-2,-1,-2,-1
5d648ebb7d7dbe4bc4858d78,11,0,89,5,-1
5d648ebb7d7dbe4bc4858e1b,11,-2,-1,-2,-1
5d648ebb7d7dbe4bc4858f7f,8,-2,-1,-2,-1
5d648ebc7d7dbe4bc4859023,4,27,-1,-2,-1
5d648ebc7d7dbe4bc485902c,4,-2,133,5,-1
5d648ebc7d7dbe4bc485904d,11,-2,-1,-2,-1
5d648ebd7d7dbe4bc4859188,29,-1,12,-2,-1
5d648ebd7d7dbe4bc48591bc,4,-2,-1,-2,-1
5d648ebd7d7dbe4bc48591d0,4,-1,25,-2,-1
5d648ebd7d7dbe4bc48591ea,4,-2,-1,-2,-1
5d648ebd7d7dbe4bc48592e9,11,-2,-1,-2,-1
5d648ebe7d7dbe4bc485933b,4,-2,-1,-2,-1
5d648ebe7d7dbe4bc48593fd,27,-1,-1,-2,-1
5d648ebe7d7dbe4bc4859415,31,-2,-1,-2,-1
5d648ebe7d7dbe4bc4859506,31,-1,140,-2,-1
5d648ebe7d7dbe4bc4859539,4,0,82,5,-1
5d648ebe7d7dbe4bc485953e,0,-2,-1,-2,-1
5d648ebe7d7dbe4bc48595a9,11,-2,-1,-2,-1
5d648ebe7d7dbe4bc48595d1,4,-2,-1,-2,-1
5d648ec07d7dbe4bc4859abe,4,-2,-1,-2,-1
5d648ec07d7dbe4bc4859bd7,4,-1,84,5,-1
5d648ec07d7dbe4bc4859bf5,4,0,11,-2,-1
5d648ec07d7dbe4bc4859c1f,4,-2,-1,-2,-1
5d648ec07d7dbe4bc4859d14,0,-2,-1,-2,-1
5d648ec07d7dbe4bc4859c2c,4,-2,-1,-2,-1
5d648ec17d7dbe4bc4859dc8,4,-1,130,-2,-1
5d648ec27d7dbe4bc485a1e1,4,0,-1,-2,-1
5d648ec27d7dbe4bc485a1e3,10,-2,-1,-2,-1
5d648ec27d7dbe4bc485a483,31,-2,-1,-2,-1
5d648ec37d7dbe4bc485a4dd,4,0,25,4,-1
5d648ec37d7dbe4bc485a4eb,9,-2,94,-1,-1
5d648ec37d7dbe4bc485a569,4,-1,-1,5,-1
5d648ec37d7dbe4bc485a5c8,11,-2,-1,-2,-1
5d648ec37d7dbe4bc485a5f0,31,0,63,-2,-1
5d648ec37d7dbe4bc485a689,31,-2,-1,-2,-1
5d648ec47d7dbe4bc485a6b2,27,-2,-1,-2,-1
5d648ec47d7dbe4bc485a745,31,26,43,-2,-1
5d648ec47d7dbe4bc485a74d,11,-1,74,4,-1
5d648ec47d7dbe4bc485a765,31,-2,-1,-2,-1
5d648ec47d7dbe4bc485a7d2,11,-2,-1,-2,-1
5d648ec47d7dbe4bc485a82a,0,-2,-1,-2,-1
5d648ec47d7dbe4bc485a82d,38,-2,-1,-2,-1
5d648ec47d7dbe4bc485a836,33,-1,105,-2,-1
5d648ec47d7dbe4bc485a891,12,-2,-1,-2,-1
5d648ec47d7dbe4bc485a8e7,0,-2,-1,-2,-1
5d648ec57d7dbe4bc485a9af,0,-2,-1,30,-1
5d648ec57d7dbe4bc485aa63,0,0,-1,-2,-1
5d648ec57d7dbe4bc485aa92,0,-2,-1,-2,-1
5d648ec67d7dbe4bc485aacb,20,0,159,-2,-1
5d648ec67d7dbe4bc485aacf,0,-2,-1,-2,-1
5d648ec67d7dbe4bc485ab08,0,-2,-1,-2,-1
